MSG,4,111,11111,A38999,111111,2016/09/13,08:42:07.963,2016/09/13,08:42:07.985,,,120,101,,,-448,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:07.976,2016/09/13,08:42:08.030,,,105,261,,,-128,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:07.995,2016/09/13,08:42:08.034,,2200,,,38.64688,-89.98254,,,,,,0

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:08.026,2016/09/13,08:42:08.042,,,,,,,,,,,,

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:08.033,2016/09/13,08:42:08.085,,,,,,,,,,,,

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:08.037,2016/09/13,08:42:08.086,,,117,172,,,-128,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:08.074,2016/09/13,08:42:08.094,,2200,,,,,,,,,,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:08.111,2016/09/13,08:42:08.145,,,,,,,,,,,,

MSG,7,111,11111,A51331,111111,2016/09/13,08:42:08.229,2016/09/13,08:42:08.256,,2800,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:08.309,2016/09/13,08:42:08.359,,2200,,,38.75528,-89.93719,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:08.352,2016/09/13,08:42:08.369,,2800,,,38.09166,-89.92023,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:08.432,2016/09/13,08:42:08.471,,,119,102,,,-448,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:08.568,2016/09/13,08:42:08.587,,,105,261,,,-128,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:08.573,2016/09/13,08:42:08.588,,,117,172,,,-64,,,,,0

MSG,1,111,11111,A5080C,111111,2016/09/13,08:42:08.579,2016/09/13,08:42:08.631,BKN23   ,,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:08.723,2016/09/13,08:42:08.748,,2200,,,38.75523,-89.93689,,,,,,0

MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:08.871,2016/09/13,08:42:08.909,,2200,,,,,,,0,,0,0

